,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
2458,78490,HYPE,0.0,-0.025650000000000003,2016.6817344000026,0.0,2016.6817344000026,1.0,6.25,20.52,9.69,20.62827657378741,entry_grid_cropped_long
2459,78577,HYPE,14.25610999999998,-0.150194322,2030.7876500780026,0.0,2030.7876500780026,1.0,36.97,20.313,0.0,20.698612929402216,close_grid_short
2460,78578,HYPE,0.0,-0.009905652000000003,2030.7777444260025,0.0,2030.7777444260025,1.0,-2.43,20.382,-2.43,20.382,entry_initial_normal_short
2461,78781,HYPE,1.0667700000000002,-0.009692298000000002,2031.8348221280025,0.0,2031.8348221280025,1.0,2.43,19.943,0.0,20.382,close_grid_short
2462,78782,HYPE,0.0,-0.0099076,2031.8249145280026,0.0,2031.8249145280026,1.0,-2.48,19.975,-2.48,19.975,entry_initial_normal_short
2463,78872,HYPE,0.0,-0.034665696,2031.7902488320026,0.0,2031.7902488320026,1.0,-8.46,20.488,-10.94,20.371707495429618,entry_grid_inflated_short
2464,78969,HYPE,4.635360000000016,-0.043646224000000004,2036.3819626080026,0.0,2036.3819626080026,1.0,10.94,19.948,0.0,20.371707495429618,close_grid_short
2465,78970,HYPE,0.0,-0.009953525999999999,2036.3720090820027,0.0,2036.3720090820027,1.0,-2.49,19.987,-2.49,19.987,entry_initial_normal_short
2466,79046,HYPE,0.0,-0.034686,2036.3373230820027,0.0,2036.3373230820027,1.0,-8.46,20.5,-10.95,20.383345205479458,entry_grid_inflated_short
2467,79154,HYPE,1.9837699999999807,-0.040374353999999994,2038.2807187280027,0.0,2038.2807187280027,1.0,-9.69,20.833,0.0,20.62827657378741,close_grid_long
2468,79160,HYPE,0.0,-0.01449072,2038.2662280080028,0.0,2038.2662280080028,1.0,3.48,20.82,3.48,20.82,entry_initial_normal_long
2469,79245,HYPE,0.0,-0.025930960000000006,2038.2402970480027,0.0,2038.2402970480027,1.0,6.32,20.515,9.8,20.62330612244898,entry_grid_cropped_long
2470,79289,HYPE,4.646580000000066,-0.04371021,2042.8431668380028,0.0,2042.8431668380028,1.0,10.95,19.959,0.0,20.383345205479458,close_grid_short
2471,79290,HYPE,0.0,-0.009976,2042.8331908380028,0.0,2042.8331908380028,1.0,-2.5,19.952,-2.5,19.952,entry_initial_normal_short
2472,79308,HYPE,1.0725000000000051,-0.0097615,2043.8959293380028,0.0,2043.8959293380028,1.0,2.5,19.523,0.0,19.952,close_grid_short
2473,79309,HYPE,0.0,-0.009997312,2043.8859320260028,0.0,2043.8859320260028,1.0,-2.56,19.526,-2.56,19.526,entry_initial_normal_short
2474,79353,HYPE,1.0751999999999953,-0.009782272000000002,2044.9513497540029,0.0,2044.9513497540029,1.0,2.56,19.106,0.0,19.526,close_grid_short
2475,79354,HYPE,0.0,-0.009970722,2044.941379032003,0.0,2044.941379032003,1.0,-2.61,19.101,-2.61,19.101,entry_initial_normal_short
2476,79381,HYPE,0.0,-0.034871980000000004,2044.906507052003,0.0,2044.906507052003,1.0,-8.9,19.591,-11.51,19.479887923544744,entry_grid_inflated_short
2477,79415,HYPE,4.67176999999999,-0.043908348,2049.534368704003,0.0,2049.534368704003,1.0,11.51,19.074,0.0,19.479887923544744,close_grid_short
2478,79416,HYPE,0.0,-0.010000997999999999,2049.524367706003,0.0,2049.524367706003,1.0,-2.61,19.159,-2.61,19.159,entry_initial_normal_short
2479,79438,HYPE,1.0753199999999974,-0.009785934,2050.589901772003,0.0,2050.589901772003,1.0,2.61,18.747,0.0,19.159,close_grid_short
2480,79439,HYPE,0.0,-0.010024248,2050.579877524003,0.0,2050.579877524003,1.0,-2.67,18.772,-2.67,18.772,entry_initial_normal_short
2481,79523,HYPE,0.0,-0.03492675600000001,2050.544950768003,0.0,2050.544950768003,1.0,-9.07,19.254,-11.74,19.14437989778535,entry_grid_inflated_short
2482,79543,HYPE,4.676980000000013,-0.044015608,2055.177915160003,0.0,2055.177915160003,1.0,11.74,18.746,0.0,19.14437989778535,close_grid_short
2483,79544,HYPE,0.0,-0.010032312000000002,2055.167882848003,0.0,2055.167882848003,1.0,-2.68,18.717,-2.68,18.717,entry_initial_normal_short
2484,79596,HYPE,0.0,-0.035017152,2055.132865696003,0.0,2055.132865696003,1.0,-9.12,19.198,-11.8,19.08875593220339,entry_grid_inflated_short
2485,79769,HYPE,0.0,-0.110921316,2055.0219443800033,0.0,2055.0219443800033,1.0,-28.23,19.646,-40.03,19.48173619785161,entry_trailing_normal_short
2486,79771,HYPE,0.0,-0.10918508399999999,2054.9127592960035,0.0,2054.9127592960035,1.0,27.66,19.737,37.46,19.968868659903897,entry_trailing_normal_long
2487,80090,HYPE,0.0,-0.384016752,2054.5287425440033,0.0,2054.5287425440033,1.0,-95.76,20.051,-135.79,19.883184770601666,entry_trailing_normal_short
2488,80110,HYPE,6.747720000000039,-0.150956308,2061.1255062360033,0.0,2061.1255062360033,1.0,-37.46,20.149,0.0,19.968868659903897,close_grid_long
2489,80126,HYPE,0.0,-0.379075136,2060.746431100003,0.0,2060.746431100003,1.0,-92.62,20.464,-228.41,20.11870469769275,entry_trailing_cropped_short
2490,80132,HYPE,-3.2665520169869744,-0.04946128800000001,2057.430417795016,0.0,2057.430417795016,1.0,12.13,20.388,-216.28,20.11870469769275,close_unstuck_short
2491,80133,HYPE,-2.9147820169869756,-0.04939093400000001,2054.466244844029,0.0,2054.466244844029,1.0,12.13,20.359,-204.15,20.11870469769275,close_unstuck_short
2492,80134,HYPE,-2.213064970010007,-0.049290828,2052.203889046019,0.0,2052.203889046019,1.0,12.14,20.301,-192.01,20.11870469769275,close_unstuck_short
2493,80140,HYPE,0.0,-0.014596956000000001,2052.189292090019,0.0,2052.189292090019,1.0,3.63,20.106,3.63,20.106,entry_initial_normal_long
2494,80142,HYPE,10.472143264305638,-0.33046776000000005,2062.3309675943246,0.0,2062.3309675943246,1.0,82.65,19.992,-109.36,20.11870469769275,close_grid_short
2495,80165,HYPE,21.654132190359693,-0.32988109600000004,2083.6552186886843,0.0,2083.6552186886843,1.0,83.06,19.858,-26.3,20.11870469769275,close_grid_short
2496,80168,HYPE,0.0,-0.026709272,2083.628509416684,0.0,2083.628509416684,1.0,6.74,19.814,10.37,19.916214079074255,entry_grid_cropped_long
2497,80169,HYPE,10.380733549319295,-0.10374824000000002,2093.9054947260033,0.0,2093.9054947260033,1.0,26.3,19.724,0.0,20.11870469769275,close_grid_short
2498,80170,HYPE,0.0,-0.010218586,2093.8952761400033,0.0,2093.8952761400033,1.0,-2.59,19.727,-2.59,19.727,entry_initial_normal_short
2499,80262,HYPE,1.0981599999999987,-0.009998954000000001,2094.9834371860034,0.0,2094.9834371860034,1.0,2.59,19.303,0.0,19.727,close_grid_short
2500,80263,HYPE,0.0,-0.01023483,2094.973202356003,0.0,2094.973202356003,1.0,-2.65,19.311,-2.65,19.311,entry_initial_normal_short
2501,80400,HYPE,0.0,-0.035692214,2094.9375101420032,0.0,2094.9375101420032,1.0,-9.01,19.807,-11.66,19.694272727272725,entry_grid_inflated_short
2502,80620,HYPE,2.0510399999999858,-0.041716436,2096.9468337060034,0.0,2096.9468337060034,1.0,-10.37,20.114,0.0,19.916214079074255,close_grid_long
2503,80621,HYPE,0.0,-0.014882880000000001,2096.9319508260032,0.0,2096.9319508260032,1.0,3.7,20.112,3.7,20.112,entry_initial_normal_long
2504,80679,HYPE,0.0,-0.026675028000000003,2096.905275798003,0.0,2096.905275798003,1.0,6.73,19.818,10.43,19.922295302013424,entry_grid_cropped_long
2505,80793,HYPE,2.0620599999999967,-0.04197032,2098.925365478003,0.0,2098.925365478003,1.0,-10.43,20.12,0.0,19.922295302013424,close_grid_long
2506,80794,HYPE,0.0,-0.0148962,2098.9104692780033,0.0,2098.9104692780033,1.0,3.7,20.13,3.7,20.13,entry_initial_normal_long
2507,80805,HYPE,0.7548000000000024,-0.01504716,2099.6502221180035,0.0,2099.6502221180035,1.0,-3.7,20.334,0.0,20.13,close_grid_long
2508,80805,HYPE,0.0,-0.113211088,2099.5370110300037,0.0,2099.5370110300037,1.0,-27.89,20.296,-39.55,20.118600758533503,entry_trailing_normal_short
2509,80808,HYPE,0.0,-0.014905386,2099.5221056440037,0.0,2099.5221056440037,1.0,3.69,20.197,3.69,20.197,entry_initial_normal_long
2510,80873,HYPE,0.7564500000000068,-0.015056676000000003,2100.2634989680037,0.0,2100.2634989680037,1.0,-3.69,20.402,0.0,20.197,close_grid_long
2511,80963,HYPE,0.0,-0.014926624,2100.2485723440036,0.0,2100.2485723440036,1.0,3.67,20.336,3.67,20.336,entry_initial_normal_long
2512,80998,HYPE,0.0,-0.026732026000000002,2100.2218403180036,0.0,2100.2218403180036,1.0,6.67,20.039,10.34,20.14441489361702,entry_grid_cropped_long
2513,81225,HYPE,14.815460000000067,-0.15617504,2114.8811252780038,0.0,2114.8811252780038,1.0,39.55,19.744,0.0,20.118600758533503,close_grid_short
2514,81226,HYPE,0.0,-0.010343236,2114.8707820420036,0.0,2114.8707820420036,1.0,-2.62,19.739,-2.62,19.739,entry_initial_normal_short
2515,81309,HYPE,1.113500000000002,-0.010120536000000001,2115.974161506004,0.0,2115.974161506004,1.0,2.62,19.314,0.0,19.739,close_grid_short
2516,81310,HYPE,0.0,-0.010315812000000002,2115.963845694004,0.0,2115.963845694004,1.0,-2.67,19.318,-2.67,19.318,entry_initial_normal_short
2517,81725,HYPE,1.110720000000001,-0.010093668000000002,2117.064472026004,0.0,2117.064472026004,1.0,2.67,18.902,0.0,19.318,close_grid_short
2518,81726,HYPE,0.0,-0.0103435,2117.0541285260038,0.0,2117.0541285260038,1.0,-2.74,18.875,-2.74,18.875,entry_initial_normal_short
2519,81812,HYPE,0.0,-0.03608704,2117.0180414860038,0.0,2117.0180414860038,1.0,-9.32,19.36,-12.06,19.249809286898838,entry_grid_inflated_short
2520,82123,HYPE,0.0,-0.11436717000000002,2116.9036743160036,0.0,2116.9036743160036,1.0,-28.85,19.821,-40.91,19.652616719628455,entry_trailing_normal_short
2521,82793,HYPE,14.95738000000012,-0.157806234,2131.703248082004,0.0,2131.703248082004,1.0,40.91,19.287,0.0,19.652616719628455,close_grid_short
2522,82794,HYPE,0.0,-0.0006162240000000001,2131.7026318580038,0.0,2131.7026318580038,1.0,0.16,19.257,10.5,20.130892380952382,entry_grid_cropped_long
2523,82794,HYPE,0.0,-0.010398780000000003,2131.692233078004,0.0,2131.692233078004,1.0,-2.7,19.257,-2.7,19.257,entry_initial_normal_short
2524,82902,HYPE,1.1178000000000041,-0.01017522,2132.799857858004,0.0,2132.799857858004,1.0,2.7,18.843,0.0,19.257,close_grid_short
2525,82903,HYPE,0.0,-0.010398026,2132.789459832004,0.0,2132.789459832004,1.0,-2.77,18.769,-2.77,18.769,entry_initial_normal_short
2526,82932,HYPE,1.1190799999999999,-0.01017421,2133.898365622004,0.0,2133.898365622004,1.0,2.77,18.365,0.0,18.769,close_grid_short
2527,82933,HYPE,0.0,-0.010415416,2133.887950206004,0.0,2133.887950206004,1.0,-2.84,18.337,-2.84,18.337,entry_initial_normal_short
2528,82974,HYPE,0.0,-0.036374672,2133.851575534004,0.0,2133.851575534004,1.0,-9.67,18.808,-12.51,18.70107434052758,entry_grid_inflated_short
2529,83017,HYPE,0.0,-0.11566747800000002,2133.735908056004,0.0,2133.735908056004,1.0,-29.93,19.323,-42.44,19.139675541941564,entry_trailing_normal_short
2530,83019,HYPE,0.0,-0.114493392,2133.621414664004,0.0,2133.621414664004,1.0,29.64,19.314,40.14,19.527686347782762,entry_trailing_normal_long
2531,83083,HYPE,7.0370899999999175,-0.158175684,2140.500328980004,0.0,2140.500328980004,1.0,-40.14,19.703,0.0,19.527686347782762,close_grid_long
2532,83085,HYPE,0.0,-0.403075008,2140.0972539720037,0.0,2140.0972539720037,1.0,-101.52,19.852,-143.96,19.642003820505693,entry_trailing_normal_short
2533,83087,HYPE,0.0,-0.015190500000000001,2140.082063472004,0.0,2140.082063472004,1.0,3.9,19.475,3.9,19.475,entry_initial_normal_long
2534,83088,HYPE,0.7682999999999968,-0.01534416,2140.835019312004,0.0,2140.835019312004,1.0,-3.9,19.672,0.0,19.475,close_grid_long
2535,83093,HYPE,0.0,-0.38907177600000004,2140.445947536004,0.0,2140.445947536004,1.0,-93.68,20.766,-237.64,20.08509404982326,entry_trailing_cropped_short
2536,83103,HYPE,5.969725904729967,-0.34587648,2146.069796960734,0.0,2146.069796960734,1.0,86.4,20.016,-151.24,20.08509404982326,close_grid_short
2537,83104,HYPE,19.315482833698148,-0.343930392,2165.0413494024324,0.0,2165.0413494024324,1.0,86.58,19.862,-64.66,20.08509404982326,close_grid_short
2538,83121,HYPE,0.0,-0.6404989440000001,2164.4008504584326,0.0,2164.4008504584326,1.0,-154.68,20.704,-219.34,20.5215505665249,entry_trailing_normal_short
2539,83153,HYPE,8.251211415217993,-0.3491041,2172.3029577736506,0.0,2172.3029577736506,1.0,85.46,20.425,-133.88,20.5215505665249,close_grid_short
2540,83194,HYPE,20.031632090840752,-0.34802035200000003,2191.9865695124913,0.0,2191.9865695124913,1.0,85.77,20.288,-48.11,20.5215505665249,close_grid_short
2541,83196,HYPE,17.779077755512947,-0.193902544,2209.5717447240045,0.0,2209.5717447240045,1.0,48.11,20.152,0.0,20.5215505665249,close_grid_short
2542,83197,HYPE,0.0,-0.010799274000000001,2209.5609454500045,0.0,2209.5609454500045,1.0,-2.69,20.073,-2.69,20.073,entry_initial_normal_short
2543,83202,HYPE,0.0,-0.015717642,2209.5452278080047,0.0,2209.5452278080047,1.0,3.93,19.997,3.93,19.997,entry_initial_normal_long
2544,83207,HYPE,0.7977899999999977,-0.0158772,2210.327140608005,0.0,2210.327140608005,1.0,-3.93,20.2,0.0,19.997,close_grid_long
2545,83214,HYPE,0.0,-0.015687056,2210.311453552005,0.0,2210.311453552005,1.0,3.92,20.009,3.92,20.009,entry_initial_normal_long
2546,83215,HYPE,0.7957599999999977,-0.015846208,2211.091367344005,0.0,2211.091367344005,1.0,-3.92,20.212,0.0,20.009,close_grid_long
2547,83258,HYPE,0.0,-0.015721552,2211.075645792005,0.0,2211.075645792005,1.0,3.92,20.053,3.92,20.053,entry_initial_normal_long
2548,83274,HYPE,0.7957599999999977,-0.015880704000000002,2211.8555250880054,0.0,2211.8555250880054,1.0,-3.92,20.256,0.0,20.053,close_grid_long
2549,83306,HYPE,0.0,-0.015719764,2211.8398053240053,0.0,2211.8398053240053,1.0,3.91,20.102,3.91,20.102,entry_initial_normal_long
2550,83373,HYPE,0.0,-0.02812736,2211.8116779640054,0.0,2211.8116779640054,1.0,7.1,19.808,11.01,19.91240871934605,entry_grid_cropped_long
2551,83378,HYPE,1.1620800000000058,-0.010566858,2212.9631911060055,0.0,2212.9631911060055,1.0,2.69,19.641,0.0,20.073,close_grid_short
2552,83379,HYPE,0.0,-0.01078825,2212.9524028560054,0.0,2212.9524028560054,1.0,-2.75,19.615,-2.75,19.615,entry_initial_normal_short
2553,83428,HYPE,2.175479999999979,-0.04428222,2215.0836006360055,0.0,2215.0836006360055,1.0,-11.01,20.11,0.0,19.91240871934605,close_grid_long
2554,83428,HYPE,0.0,-0.03774324400000001,2215.0458573920055,0.0,2215.0458573920055,1.0,-9.38,20.119,-12.13,20.004737840065953,entry_grid_inflated_short
2555,83429,HYPE,0.0,-0.015752912,2215.0301044800053,0.0,2215.0301044800053,1.0,3.92,20.093,3.92,20.093,entry_initial_normal_long
2556,83449,HYPE,0.7996800000000024,-0.015912848,2215.8138716320054,0.0,2215.8138716320054,1.0,-3.92,20.297,0.0,20.093,close_grid_long
2557,83458,HYPE,0.0,-0.12010217200000001,2215.6937694600056,0.0,2215.6937694600056,1.0,-29.02,20.693,-41.15,20.49011737545565,entry_trailing_normal_short
2558,83536,HYPE,0.0,-0.415200232,2215.2785692280054,0.0,2215.2785692280054,1.0,-98.44,21.089,-139.59,20.912454258901064,entry_trailing_normal_short
2559,83555,HYPE,19.610513584067284,-0.35510291200000005,2234.5339799000726,0.0,2234.5339799000726,1.0,85.84,20.684,-53.75,20.912454258901064,close_grid_short
2560,83582,HYPE,19.804416415932188,-0.22084800000000002,2254.117548316005,0.0,2254.117548316005,1.0,53.75,20.544,0.0,20.912454258901064,close_grid_short
2561,83583,HYPE,0.0,-0.011003544,2254.1065447720052,0.0,2254.1065447720052,1.0,-2.68,20.529,-2.68,20.529,entry_initial_normal_short
2562,83632,HYPE,0.0,-0.015999872000000002,2254.090544900005,0.0,2254.090544900005,1.0,3.92,20.408,3.92,20.408,entry_initial_normal_long
2563,83641,HYPE,0.811439999999989,-0.01616216,2254.885822740005,0.0,2254.885822740005,1.0,-3.92,20.615,0.0,20.408,close_grid_long
2564,83646,HYPE,0.0,-0.016010064,2254.869812676005,0.0,2254.869812676005,1.0,3.92,20.421,3.92,20.421,entry_initial_normal_long
2565,83666,HYPE,0.0,-0.028693971999999998,2254.841118704005,0.0,2254.841118704005,1.0,7.13,20.122,11.05,20.22807058823529,entry_grid_cropped_long
2566,83666,HYPE,1.1845600000000005,-0.010766632,2256.0149120720052,0.0,2256.0149120720052,1.0,2.68,20.087,0.0,20.529,close_grid_short
2567,83667,HYPE,0.0,-0.011019184000000001,2256.0038928880053,0.0,2256.0038928880053,1.0,-2.74,20.108,-2.74,20.108,entry_initial_normal_short
2568,83809,HYPE,2.2202700000000237,-0.04514809,2258.1790147980055,0.0,2258.1790147980055,1.0,-11.05,20.429,0.0,20.22807058823529,close_grid_long
2569,83810,HYPE,0.0,-0.016062696,2258.1629521020054,0.0,2258.1629521020054,1.0,3.93,20.436,3.93,20.436,entry_initial_normal_long
2570,83841,HYPE,0.0,-0.028715362,2258.1342367400052,0.0,2258.1342367400052,1.0,7.13,20.137,11.06,20.243245027124775,entry_grid_cropped_long
2571,83920,HYPE,1.1864199999999996,-0.010781900000000002,2259.3098748400053,0.0,2259.3098748400053,1.0,2.74,19.675,0.0,20.108,close_grid_short
2572,83921,HYPE,0.0,-0.011014079999999999,2259.298860760005,0.0,2259.298860760005,1.0,-2.8,19.668,-2.8,19.668,entry_initial_normal_short
2573,83971,HYPE,1.184399999999995,-0.0107772,2260.472483560005,0.0,2260.472483560005,1.0,2.8,19.245,0.0,19.668,close_grid_short
2574,83972,HYPE,0.0,-0.011027688,2260.461455872005,0.0,2260.461455872005,1.0,-2.87,19.212,-2.87,19.212,entry_initial_normal_short
2575,84289,HYPE,0.0,-0.03854298,2260.422912892005,0.0,2260.422912892005,1.0,-9.78,19.705,-12.65,19.593149407114623,entry_grid_inflated_short
2576,84414,HYPE,5.16309,-0.04853805,2265.537464842005,0.0,2265.537464842005,1.0,12.65,19.185,0.0,19.593149407114623,close_grid_short
2577,84415,HYPE,0.0,-0.01105714,2265.526407702005,0.0,2265.526407702005,1.0,-2.89,19.13,-2.89,19.13,entry_initial_normal_short
2578,84600,HYPE,1.1906799999999973,-0.010819004000000002,2266.7062686980053,0.0,2266.7062686980053,1.0,2.89,18.718,0.0,19.13,close_grid_short
2579,84601,HYPE,0.0,-0.011064270000000001,2266.695204428005,0.0,2266.695204428005,1.0,-2.95,18.753,-2.95,18.753,entry_initial_normal_short
2580,84614,HYPE,1.1917999999999997,-0.010825910000000001,2267.876178518005,0.0,2267.876178518005,1.0,2.95,18.349,0.0,18.753,close_grid_short
2581,84615,HYPE,0.0,-0.011085816,2267.865092702005,0.0,2267.865092702005,1.0,-3.02,18.354,-3.02,18.354,entry_initial_normal_short
2582,84626,HYPE,1.1928999999999987,-0.010847236,2269.047145466005,0.0,2269.047145466005,1.0,3.02,17.959,0.0,18.354,close_grid_short
2583,84628,HYPE,0.0,-0.01106735,2269.0360781160052,0.0,2269.0360781160052,1.0,-3.07,18.025,-3.07,18.025,entry_initial_normal_short
2584,84714,HYPE,1.1911599999999942,-0.010829118,2270.216408998005,0.0,2270.216408998005,1.0,3.07,17.637,0.0,18.025,close_grid_short
2585,84718,HYPE,0.0,-0.011086528000000002,2270.2053224700053,0.0,2270.2053224700053,1.0,-3.11,17.824,-3.11,17.824,entry_initial_normal_short
2586,85024,HYPE,1.194240000000001,-0.01084768,2271.3887147900055,0.0,2271.3887147900055,1.0,3.11,17.44,0.0,17.824,close_grid_short
2587,85025,HYPE,0.0,-0.011105666,2271.3776091240056,0.0,2271.3776091240056,1.0,-3.19,17.407,-3.19,17.407,entry_initial_normal_short
2588,85055,HYPE,1.19625,-0.010866416,2272.562992708006,0.0,2272.562992708006,1.0,3.19,17.032,0.0,17.407,close_grid_short
2589,85287,HYPE,0.0,-0.011094048,2272.551898660006,0.0,2272.551898660006,1.0,-3.36,16.509,-3.36,16.509,entry_initial_normal_short
2590,85304,HYPE,1.1928000000000014,-0.010855488,2273.733843172006,0.0,2273.733843172006,1.0,3.36,16.154,0.0,16.509,close_grid_short
2591,85313,HYPE,0.0,-0.011117496000000001,2273.7227256760057,0.0,2273.7227256760057,1.0,-3.38,16.446,-3.38,16.446,entry_initial_normal_short
2592,85433,HYPE,1.1965200000000094,-0.010878191999999998,2274.908367484006,0.0,2274.908367484006,1.0,3.38,16.092,0.0,16.446,close_grid_short
2593,85441,HYPE,0.0,-0.011102224,2274.897265260006,0.0,2274.897265260006,1.0,-3.43,16.184,-3.43,16.184,entry_initial_normal_short
2594,85527,HYPE,1.1936400000000027,-0.010863496000000002,2276.0800417640057,0.0,2276.0800417640057,1.0,3.43,15.836,0.0,16.184,close_grid_short
2595,85545,HYPE,0.0,-0.011109552,2276.0689322120056,0.0,2276.0689322120056,1.0,-3.48,15.962,-3.48,15.962,entry_initial_normal_short
2596,85550,HYPE,1.197119999999998,-0.010870128,2277.255182084006,0.0,2277.255182084006,1.0,3.48,15.618,0.0,15.962,close_grid_short
2597,85591,HYPE,0.0,-0.01112319,2277.244058894006,0.0,2277.244058894006,1.0,-3.51,15.845,-3.51,15.845,entry_initial_normal_short
2598,85595,HYPE,0.0,-0.038809776,2277.2052491180057,0.0,2277.2052491180057,1.0,-11.94,16.252,-15.45,16.159535922330097,entry_grid_inflated_short
2599,85601,HYPE,0.0,-0.101939544,2277.103309574006,0.0,2277.103309574006,1.0,31.22,16.326,42.28,17.350709791863768,entry_trailing_normal_long
2600,85638,HYPE,0.0,-0.12294374400000002,2276.9803658300057,0.0,2276.9803658300057,1.0,-36.96,16.632,-52.41,16.492721808815112,entry_trailing_normal_short
2601,85685,HYPE,16.07529000000003,-0.169661652,2292.8859941780056,0.0,2292.8859941780056,1.0,52.41,16.186,0.0,16.492721808815112,close_grid_short
2602,85686,HYPE,0.0,-0.011202788,2292.8747913900056,0.0,2292.8747913900056,1.0,-3.46,16.189,-3.46,16.189,entry_initial_normal_short
2603,85753,HYPE,1.2040800000000027,-0.010961972,2294.0679094180055,0.0,2294.0679094180055,1.0,3.46,15.841,0.0,16.189,close_grid_short
2604,85754,HYPE,0.0,-0.011191512,2294.0567179060054,0.0,2294.0567179060054,1.0,-3.53,15.852,-3.53,15.852,entry_initial_normal_short
2605,85815,HYPE,0.0,-0.039119153999999996,2294.017598752005,0.0,2294.017598752005,1.0,-12.03,16.259,-15.56,16.166666452442158,entry_grid_inflated_short
2606,85837,HYPE,0.0,-0.394633512,2293.622965240005,0.0,2293.622965240005,1.0,119.34,16.534,161.62,16.7476523326321,entry_trailing_normal_long
2607,85838,HYPE,0.0,-0.12386071600000001,2293.4991045240054,0.0,2293.4991045240054,1.0,-37.22,16.639,-52.78,16.49975198938992,entry_trailing_normal_short
2608,85859,HYPE,16.190369999999955,-0.170933308,2309.5185412160054,0.0,2309.5185412160054,1.0,52.78,16.193,0.0,16.49975198938992,close_grid_short
2609,85860,HYPE,0.0,-0.011272416000000002,2309.5072688000055,0.0,2309.5072688000055,1.0,-3.48,16.196,-3.48,16.196,entry_initial_normal_short
2610,85863,HYPE,1.214520000000007,-0.011029512,2310.7107592880056,0.0,2310.7107592880056,1.0,3.48,15.847,0.0,16.196,close_grid_short
2611,85864,HYPE,0.0,-0.011292600000000002,2310.6994666880055,0.0,2310.6994666880055,1.0,-3.54,15.95,-3.54,15.95,entry_initial_normal_short
2612,85919,HYPE,0.0,-0.03936215999999999,2310.6601045280054,0.0,2310.6601045280054,1.0,-12.03,16.36,-15.57,16.26678227360308,entry_grid_inflated_short
2613,85953,HYPE,5.274839999999954,-0.049599792000000004,2315.885344736005,0.0,2315.885344736005,1.0,15.57,15.928,0.0,16.26678227360308,close_grid_short
2614,85954,HYPE,0.0,-0.011293882,2315.8740508540054,0.0,2315.8740508540054,1.0,-3.53,15.997,-3.53,15.997,entry_initial_normal_short
2615,85996,HYPE,0.0,-0.039477648000000004,2315.8345732060056,0.0,2315.8345732060056,1.0,-12.03,16.408,-15.56,16.314758997429305,entry_grid_inflated_short
2616,86019,HYPE,0.0,-0.371697336,2315.4628758700055,0.0,2315.4628758700055,1.0,111.38,16.686,273.0,16.722499084249083,entry_trailing_cropped_long
2617,86020,HYPE,0.6377870421245655,-0.044107730000000005,2316.05655518213,0.0,2316.05655518213,1.0,-13.15,16.771,259.85,16.722499084249083,close_unstuck_long
2618,86022,HYPE,-0.006582921245391056,-0.044112636000000004,2316.0058596248846,0.0,2316.0058596248846,1.0,-13.19,16.722,246.66,16.722499084249083,close_unstuck_long
2619,86023,HYPE,-1.2274628479853482,-0.04413602,2314.7342607568994,0.0,2314.7342607568994,1.0,-13.27,16.63,233.39,16.722499084249083,close_unstuck_long
2620,86023,HYPE,0.0,-0.124992204,2314.6092685528993,0.0,2314.6092685528993,1.0,-37.22,16.791,-52.78,16.650600037893142,entry_trailing_normal_short
2621,86024,HYPE,0.28316706043957035,-0.044103696,2314.848331917339,0.0,2314.848331917339,1.0,-13.17,16.744,220.22,16.722499084249083,close_unstuck_long
2622,86025,HYPE,16.231335641026046,-0.5716774560000001,2330.5079901023646,0.0,2330.5079901023646,1.0,-169.96,16.818,50.26,16.722499084249083,close_grid_long
2623,86026,HYPE,7.564176025641131,-0.169607396,2337.9025587320057,0.0,2337.9025587320057,1.0,-50.26,16.873,0.0,16.722499084249083,close_grid_long
2624,86082,HYPE,0.0,-0.4327435240000001,2337.4698152080055,0.0,2337.4698152080055,1.0,-126.26,17.137,-179.04,16.99361198614835,entry_trailing_normal_short
2625,86088,HYPE,0.0,-0.43378698,2337.0360282280053,0.0,2337.0360282280053,1.0,-124.01,17.49,-303.05,17.19673713908596,entry_trailing_cropped_short
2626,86169,HYPE,-1.0117714898531371,-0.05609175,2335.9681649881522,0.0,2335.9681649881522,1.0,16.25,17.259,-286.8,17.19673713908596,close_unstuck_short
2627,86170,HYPE,-0.34615937568055233,-0.05606180800000001,2335.5659438044718,0.0,2335.5659438044718,1.0,16.28,17.218,-270.52,17.19673713908596,close_unstuck_short
2628,86171,HYPE,-0.4272967470713957,-0.056043642000000005,2335.0826034154,0.0,2335.0826034154,1.0,16.27,17.223,-254.25,17.19673713908596,close_unstuck_short
2629,86212,HYPE,0.0,-0.016585712000000002,2335.0660177034,0.0,2335.0660177034,1.0,4.84,17.134,4.84,17.134,entry_initial_normal_long
2630,86212,HYPE,12.074377413628332,-0.376016522,2346.7643785950286,0.0,2346.7643785950286,1.0,110.03,17.087,-144.22,17.19673713908596,close_grid_short
2631,86213,HYPE,24.851432840125437,-0.375352752,2371.240458683154,0.0,2371.240458683154,1.0,110.58,16.972,-33.64,17.19673713908596,close_grid_short
2632,86218,HYPE,0.0,-0.030426770000000006,2371.210031913154,0.0,2371.210031913154,1.0,9.01,16.885,13.85,16.972015162454873,entry_grid_cropped_long
2633,86218,HYPE,11.395117358851715,-0.113420624,2382.491728648006,0.0,2382.491728648006,1.0,33.64,16.858,0.0,17.19673713908596,close_grid_short
