,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type
4111,124665,HYPE,11.24443999999998,-0.186232112,3379.669499902002,0.0,3379.669499902002,1.0,74.78,12.452,0.0,12.602366943032896,close_grid_short
4112,124666,HYPE,0.0,-0.015803880000000003,3379.653696022002,0.0,3379.653696022002,1.0,-6.35,12.444,-6.35,12.444,entry_initial_normal_short
4113,124674,HYPE,0.0,-0.038926248,3379.614769774002,0.0,3379.614769774002,1.0,-15.42,12.622,-21.77,12.570079926504363,entry_grid_normal_short
4114,124688,HYPE,6.10685999999995,-0.080926152,3385.640703622002,0.0,3385.640703622002,1.0,-31.56,12.821,0.0,12.627500000000001,close_grid_long
4115,124688,HYPE,0.0,-0.135696142,3385.505007480002,0.0,3385.505007480002,1.0,-52.87,12.833,-74.64,12.756314978563772,entry_grid_normal_short
4116,124689,HYPE,0.0,-0.0203287,3385.484678780002,0.0,3385.484678780002,1.0,7.91,12.85,7.91,12.85,entry_initial_normal_long
4117,124741,HYPE,1.6294599999999961,-0.020654592,3387.093484188002,0.0,3387.093484188002,1.0,-7.91,13.056,0.0,12.85,close_grid_long
4118,124742,HYPE,0.0,-0.020332252000000002,3387.073151936002,0.0,3387.073151936002,1.0,7.78,13.067,7.78,13.067,entry_initial_normal_long
4119,124758,HYPE,1.6260199999999971,-0.020657456,3388.678514480002,0.0,3388.678514480002,1.0,-7.78,13.276,0.0,13.067,close_grid_long
4120,124759,HYPE,0.0,-0.020349555999999998,3388.658164924002,0.0,3388.658164924002,1.0,7.66,13.283,7.66,13.283,entry_initial_normal_long
4121,124760,HYPE,0.0,-0.17048526,3388.487679664002,0.0,3388.487679664002,1.0,-64.02,13.315,-138.66,13.014262584739651,entry_grid_cropped_short
4122,124875,HYPE,1.623919999999998,-0.02067434,3390.090925324002,0.0,3390.090925324002,1.0,-7.66,13.495,0.0,13.283,close_grid_long
4123,124876,HYPE,0.0,-0.02035178,3390.070573544002,0.0,3390.070573544002,1.0,7.55,13.478,7.55,13.478,entry_initial_normal_long
4124,124903,HYPE,0.0,-0.05984583,3390.010727714002,0.0,3390.010727714002,1.0,22.65,13.211,30.2,13.277750000000001,entry_grid_normal_long
4125,125458,HYPE,6.138149999999964,-0.08142524,3396.067452474002,0.0,3396.067452474002,1.0,-30.2,13.481,0.0,13.277750000000001,close_grid_long
4126,125459,HYPE,0.0,-0.020390832,3396.047061642002,0.0,3396.047061642002,1.0,7.56,13.486,7.56,13.486,entry_initial_normal_long
4127,125560,HYPE,1.6329599999999946,-0.020717424,3397.659304218002,0.0,3397.659304218002,1.0,-7.56,13.702,0.0,13.486,close_grid_long
4128,125563,HYPE,0.0,-0.020410935999999998,3397.638893282002,0.0,3397.638893282002,1.0,7.42,13.754,7.42,13.754,entry_initial_normal_long
4129,125665,HYPE,0.0,-0.06002186400000001,3397.5788714180017,0.0,3397.5788714180017,1.0,22.26,13.482,29.68,13.55,entry_grid_normal_long
4130,125775,HYPE,6.173439999999952,-0.081667488,3403.6706439300015,0.0,3403.6706439300015,1.0,-29.68,13.758,0.0,13.55,close_grid_long
4131,125776,HYPE,0.0,-0.020448036,3403.6501958940016,0.0,3403.6501958940016,1.0,7.42,13.779,7.42,13.779,entry_initial_normal_long
4132,125942,HYPE,0.0,-0.06012871200000001,3403.590067182002,0.0,3403.590067182002,1.0,22.26,13.506,29.68,13.574250000000003,entry_grid_normal_long
4133,126141,HYPE,0.0,-0.20622028,3403.383846902002,0.0,3403.383846902002,1.0,78.68,13.105,108.36,13.233528423772611,entry_grid_cropped_long
