,balance,equity,balance_btc,equity_btc
26460,837.9434325974712,544.6695535760007,0.0,-293.29362936147044
26520,815.5924816056352,585.9354632360007,0.0,-252.0079693614704
26580,807.501637569042,593.1766868660009,0.0,-222.41579473963426
26640,807.501637569042,614.9483441320007,0.0,-192.5532934370414
26700,807.501637569042,601.7283441320006,0.0,-205.77329343704133
26760,807.453341435042,604.3723441320005,0.0,-203.1292934370414
26820,807.453341435042,648.6205779980007,0.0,-158.83276343704125
26880,807.360516195703,625.9925779980008,0.0,-181.46076343704118
26940,807.3578944495611,622.8071053760007,0.0,-184.55341081970235
27000,807.343640705561,592.5290509160006,0.0,-214.82884353356042
27060,807.343640705561,627.3679571720005,0.0,-179.97568353356053
27120,807.343640705561,628.0277571720005,0.0,-179.31588353356042
27180,807.294731393561,619.7802571720006,0.0,-187.5633835335604
27240,807.294731393561,671.5154878600006,0.0,-135.7792435335605
27300,807.294731393561,701.4245278600006,0.0,-105.87020353356053
27360,807.294731393561,713.0620678600005,0.0,-94.23266353356048
27420,809.8952765931114,721.8323878600005,0.0,-85.46234353356054
27480,812.4843527480006,781.9278786760005,0.0,-27.967397917110773
27540,814.4098258440005,785.5571827480006,0.0,-26.92717000000002
27600,815.4972403320004,782.8624258440004,0.0,-31.547400000000014
27660,818.1308265660005,780.7940503320004,0.0,-34.703189999999985
27720,818.1213499500004,786.9130965660005,0.0,-31.217729999999964
27780,818.9326829580004,786.0497804460005,0.0,-32.92913999999997
27840,821.6294370140005,794.5258829580005,0.0,-24.406799999999986
27900,821.8696701980004,791.1553270140005,0.0,-30.47410999999998
27960,823.5464820260005,787.9668001980004,0.0,-33.90286999999999
28020,823.5134371940005,789.2536720260006,0.0,-34.29280999999996
28080,823.5134371940005,793.7756271940007,0.0,-29.737809999999932
28140,826.2257201040005,793.9758271940005,0.0,-29.53760999999993
28200,826.9841066880005,793.1404601040006,0.0,-33.085259999999934
28260,831.7215049420005,801.7988166880006,0.0,-25.185289999999906
28320,831.7215049420005,809.3021949420006,0.0,-22.419309999999903
28380,834.4190038300005,808.0807149420006,0.0,-23.640789999999907
28440,834.4190038300005,814.5771438300006,0.0,-19.84185999999994
28500,837.9194666600006,813.4674638300006,0.0,-20.951539999999948
28560,842.6730898180004,805.0783066600006,0.0,-32.84115999999991
28620,845.6826830160004,812.9137298180005,0.0,-29.759359999999894
28680,848.2441566060004,796.0156230160005,0.0,-49.66705999999991
28740,849.1176795300004,828.1494966060004,0.0,-20.09465999999995
28800,849.8864459640004,814.9777638500003,0.0,-34.135960000000026
28860,849.8766976800003,783.5888559640005,0.0,-66.29758999999999
28920,852.6302934680002,800.6428276800003,0.0,-49.233869999999975
28980,852.5865135240002,801.2636534680004,0.0,-51.36663999999988
29040,860.0168500182859,820.7971935240002,0.0,-31.78931999999996
29100,864.6201083520003,857.9052727040003,0.0,-2.111577314285687
29160,865.0088432200004,852.8280283520003,0.0,-11.792080000000027
29220,866.5285178600004,852.8981232200003,0.0,-12.110719999999992
29280,868.0732835000003,854.7298378600004,0.0,-11.798679999999997
29340,868.0732835000003,852.2489235000004,0.0,-15.82436
29400,869.6027233480004,854.1619235000003,0.0,-13.911360000000041
29460,870.0106359920004,848.8245933480003,0.0,-20.778130000000058
29520,870.4175791440005,843.5523759920004,0.0,-26.458260000000028
29580,870.4022509080005,838.0003791440005,0.0,-32.4172
29640,871.9513207040005,835.4830209080004,0.0,-34.919230000000034
29700,871.9359282320005,837.7369207040006,0.0,-34.21440000000002
29760,871.9359282320005,845.1559182320004,0.0,-26.78001000000003
29820,871.9359282320005,842.8053882320004,0.0,-29.13054000000006
29880,871.9359282320005,842.5815282320004,0.0,-29.354400000000048
29940,873.4892182560004,837.5766582320005,0.0,-34.35927000000003
30000,873.4208379380004,834.0608082560004,0.0,-39.428410000000035
30060,873.4208379380004,854.5937179380004,0.0,-18.827120000000026
30120,873.4208379380004,856.7093179380005,0.0,-16.711520000000025
30180,873.4208379380004,858.5543179380004,0.0,-14.866520000000024
30240,878.4615057260005,857.4473179380004,0.0,-15.973520000000033
30300,878.4514087320005,854.3766057260004,0.0,-24.08490000000002
30360,880.2571907200004,857.3753887320005,0.0,-21.076020000000025
30420,880.2115509080004,855.9353107200004,0.0,-24.321880000000004
30480,883.1165624800003,865.2395909080004,0.0,-14.971960000000017
30540,883.3852683260003,860.7594424800004,0.0,-22.35712
30600,883.6532929660003,860.0511083260003,0.0,-23.33415999999999
30660,883.6431711340003,855.7667229660003,0.0,-27.886570000000027
30720,883.6078779100003,858.5961911340004,0.0,-25.046980000000037
30780,886.4994145180003,863.7349279100002,0.0,-19.87295000000004
30840,886.7591587060002,858.8281045180003,0.0,-27.671310000000013
30900,886.7234727700002,861.3196587060002,0.0,-25.439500000000002
30960,886.7234727700002,867.0797327700002,0.0,-19.643739999999994
31020,886.7234727700002,868.3657427700002,0.0,-18.357729999999993
31080,886.7234727700002,866.7636427700002,0.0,-19.959829999999997
31140,886.6791013260001,867.2702527700002,0.0,-19.45321999999999
31200,886.6791013260001,870.6012313260002,0.0,-16.077870000000004
31260,886.6791013260001,871.3339513260001,0.0,-15.345150000000007
31320,886.6791013260001,870.3741913260001,0.0,-16.304910000000007
31380,886.6791013260001,869.140951326,0.0,-17.538149999999995
31440,886.6791013260001,870.3535513260001,0.0,-16.325549999999996
31500,886.6791013260001,869.3989513260002,0.0,-17.280150000000006
31560,886.6791013260001,868.2379513260001,0.0,-18.441149999999997
31620,886.6791013260001,870.4154713260001,0.0,-16.263629999999992
31680,886.6791013260001,871.2720313260002,0.0,-15.40707000000001
31740,886.6791013260001,870.4412713260001,0.0,-16.23783
31800,891.4274248520002,868.7797513260002,0.0,-17.89935
31860,891.8440081400003,865.7263748520002,0.0,-25.701050000000013
31920,891.8440081400003,863.5209881400003,0.0,-28.323020000000003
31980,892.2437492160002,852.7324081400003,0.0,-39.11159999999997
32040,892.2437492160002,860.2867192160003,0.0,-31.957029999999964
32100,892.1895841560003,856.4350692160002,0.0,-35.80867999999996
32160,892.1895841560003,869.2257641560002,0.0,-22.963820000000002
32220,892.1895841560003,871.0398141560003,0.0,-21.149770000000007
32280,892.1895841560003,871.7057941560001,0.0,-20.483790000000006
32340,892.1895841560003,872.0189041560003,0.0,-20.17068000000001
32400,892.1895841560003,870.2247341560002,0.0,-21.964850000000013
32460,892.1895841560003,872.1332141560002,0.0,-20.05637000000001
32520,892.1895841560003,871.2435841560002,0.0,-20.946000000000005
32580,892.1895841560003,872.7296141560003,0.0,-19.459970000000006
32640,892.1895841560003,871.5069941560002,0.0,-20.68259
32700,892.1895841560003,868.6641541560002,0.0,-23.525430000000014
32760,892.1895841560003,868.9772641560003,0.0,-23.212320000000005
32820,892.1895841560003,871.2833441560002,0.0,-20.906240000000007
32880,892.1895841560003,870.8261041560003,0.0,-21.363480000000003
32940,892.1895841560003,872.5159041560003,0.0,-19.673680000000004
33000,892.1895841560003,874.1709141560003,0.0,-18.01867000000001
33060,897.3075046080003,875.2344941560003,0.0,-16.955089999999995
33120,899.0473097220003,869.8286746080003,0.0,-27.478830000000016
33180,900.8965135260003,860.9831341580003,0.0,-38.059950000000036
33240,902.0956609860002,858.0190685020002,0.0,-42.87323
33300,903.015792378,853.7800909860002,0.0,-48.31557000000001
33360,903.566071772,856.6766923780001,0.0,-46.339099999999995
33420,903.6309457860001,849.5092636259999,0.0,-53.86118000000007
33480,907.779332746,857.4611457860001,0.0,-46.16980000000002
33540,908.010029146,842.342592746,0.0,-65.43673999999999
33600,911.9329694099999,871.9537691459999,0.0,-36.056260000000016
33660,911.8860012079999,864.2075394099999,0.0,-47.72543000000006
33720,915.1582989679999,900.2690412079999,0.0,-11.616960000000041
33780,924.6943269079999,877.0571189679998,0.0,-38.10118000000007
33840,926.7690831859999,923.086006908,0.0,-1.6083200000000224
33900,926.7470890719999,919.7091817899999,0.0,-7.054320000000013
33960,938.1538158479998,924.812579072,0.0,-1.934510000000016
34020,942.8781302879999,938.1741758479999,0.0,0.02036000000003349
34080,944.1246864979998,942.7863102879999,0.0,-0.0918199999999923
34140,946.0633423579999,942.9694364979998,0.0,-1.1552500000000019
34200,947.0319733219999,943.346592358,0.0,-2.7167499999999993
34260,950.0959321239999,943.9565733219999,0.0,-3.0753999999999935
34320,952.5763668439998,949.1709821239999,0.0,-0.9249500000000017
34380,953.0054096879999,935.9629368439998,0.0,-16.613429999999997
34440,954.7028591599999,943.5344996879999,0.0,-9.470909999999991
34500,955.1343733279999,929.6736591599999,0.0,-25.029199999999992
34560,956.840475252,926.345223328,0.0,-28.78914999999999
34620,956.8235572680001,932.8185852519999,0.0,-24.021890000000006
34680,956.8235572680001,936.1384472680002,0.0,-20.685109999999934
34740,958.5332825920001,930.8585872680001,0.0,-25.964969999999983
34800,958.5332825920001,928.7539925920001,0.0,-29.779289999999936
34860,958.981627608,923.0521525920001,0.0,-35.48112999999997
34920,960.6769321680001,915.365277608,0.0,-43.61634999999998
34980,961.1191453300002,918.7728312880001,0.0,-41.898349999999944
35040,962.8213029120002,914.6230953300002,0.0,-46.49605
35100,962.8213029120002,914.2944129120002,0.0,-48.5268899999999
35160,962.8042283160001,913.0877129120003,0.0,-49.7335899999999
35220,962.8042283160001,922.6334983160002,0.0,-40.17072999999993
35280,962.8042283160001,922.5600183160003,0.0,-40.24420999999989
35340,962.7459887860001,926.6014183160003,0.0,-36.20280999999991
35400,962.7459887860001,933.8622887860001,0.0,-28.88369999999996
35460,967.959726486,937.0691087860001,0.0,-25.676879999999947
35520,967.942666494,936.5748164860001,0.0,-31.384909999999877
35580,967.942666494,939.4943464940001,0.0,-28.44831999999991
35640,967.942666494,940.3338464940001,0.0,-27.608819999999923
35700,967.942666494,951.3385964940002,0.0,-16.604069999999894
35760,967.883957954,946.5023464940001,0.0,-21.440319999999904
35820,973.1534145740001,955.778147954,0.0,-12.105809999999929
35880,973.4379362780002,951.2552403180001,0.0,-22.198400000000028
35940,976.5784489660002,958.9695562780001,0.0,-14.46838000000006
36000,976.5784489660002,966.1375789660002,0.0,-10.440870000000029
36060,976.5391981420003,969.2385089660002,0.0,-7.339940000000046
36120,976.5391981420003,969.7237181420002,0.0,-6.815480000000017
36180,976.5391981420003,969.9485181420002,0.0,-6.590680000000022
36240,976.5391981420003,970.4711781420002,0.0,-6.068020000000022
36300,976.5391981420003,971.5221181420002,0.0,-5.0170800000000355
36360,981.7923650420003,973.1125781420002,0.0,-3.4266200000000295
36420,982.2032559780002,974.5616050420003,0.0,-7.2307599999999965
36480,982.1858611740003,966.9752559780003,0.0,-15.227999999999959
36540,982.1858611740003,977.3528011740003,0.0,-4.833059999999978
36600,983.9391864540003,978.4172011740002,0.0,-3.7686600000000006
36660,983.9391864540003,975.7860264540002,0.0,-8.153159999999996
36720,989.3020240340003,980.4773864540002,0.0,-3.4617999999999967
36780,989.2973989460003,987.4297789460003,0.0,-1.867619999999997
36840,989.2973989460003,987.2689789460003,0.0,-2.0284199999999935
36900,989.2859929300002,987.6066589460003,0.0,-1.6907399999999948
36960,990.2990942040003,988.4083929300002,0.0,-0.8776000000000013
37020,990.2990942040003,988.6659542040003,0.0,-1.6331399999999858
37080,990.2990942040003,989.3379042040003,0.0,-0.9611899999999853
37140,998.0529536840005,988.8169542040004,0.0,-1.482139999999989
37200,1000.6814644260005,990.9805436840005,0.0,-7.072409999999987
37260,1000.6814644260005,983.8509844260005,0.0,-16.83047999999999
37320,1000.6814644260005,989.3949844260005,0.0,-11.286479999999992
37380,1000.6814644260005,992.5269844260005,0.0,-8.154480000000003
37440,1000.6814644260005,985.6689844260005,0.0,-15.012480000000007
37500,1003.5900147440005,978.6309844260004,0.0,-22.050480000000043
37560,1003.5900147440005,970.0785047440008,0.0,-33.511509999999724
37620,1005.0050666180005,923.7933047440006,0.0,-79.7967099999999
37680,1004.9990548780005,863.3639766180007,0.0,-141.64108999999974
37740,1005.4497522980005,882.5817048780006,0.0,-122.41734999999986
37800,1007.2479281780004,907.7797222980005,0.0,-97.67002999999994
37860,1007.2479281780004,889.1390481780006,0.0,-118.10887999999976
37920,1003.7559534569763,900.3663981780006,0.0,-106.8815299999998
37980,1005.5541800129762,932.1816574020007,0.0,-71.57429605497559
38040,1005.5541800129762,880.0772639580005,0.0,-125.4769160549757
38100,1005.5541800129762,908.6107639580005,0.0,-96.94341605497577
38160,1006.0219593789762,880.1517639580006,0.0,-125.40241605497562
38220,1006.9182557449764,861.3867533240004,0.0,-144.63520605497578
38280,1008.6888411729764,841.126429690001,0.0,-165.79182605497536
38340,998.4637793058987,798.4893751180006,0.0,-210.1994660549758
38400,998.4637793058987,846.2726556700006,0.0,-152.19112363589804
38460,998.4637793058987,821.7052056700007,0.0,-176.758573635898
38520,998.4637793058987,827.4732156700006,0.0,-170.99056363589798
38580,998.4637793058987,838.0122956700006,0.0,-160.45148363589803
38640,987.0244182299307,825.5505456700007,0.0,-172.91323363589808
38700,987.0244182299307,849.8691323440005,0.0,-137.15528588593023
38760,988.8113875979307,827.4944723440005,0.0,-159.52994588593015
38820,976.2489704782201,798.0800317120006,0.0,-190.73135588593004
38880,973.5696071512485,829.0013865600001,0.0,-147.24758391821996
38940,973.5606815992485,780.8622035080002,0.0,-192.70740364324828
39000,973.5434797072485,803.1167079560003,0.0,-170.44397364324828
39060,973.4844809472485,878.2366160640003,0.0,-95.30686364324815
39120,973.4844809472485,882.6420373040004,0.0,-90.84244364324816
39180,973.4844809472485,917.8028773040003,0.0,-55.681603643248195
39240,973.3708500257948,869.3645173040002,0.0,-104.11996364324821
39300,973.3536900077947,840.6979440900001,0.0,-132.6729059357946
39360,973.3536900077947,864.4012540720003,0.0,-108.95243593579455
39420,973.3536900077947,884.7710040720003,0.0,-88.58268593579444
39480,973.3400302962787,841.9600040720002,0.0,-131.3936859357945
39540,973.3400302962787,810.3969509320003,0.0,-162.94307936427833
39600,973.7935987242787,811.2547109320003,0.0,-162.0853193642783
39660,973.7764016142787,805.1250293600004,0.0,-168.66856936427828
39720,973.7764016142787,830.3207922500003,0.0,-143.45560936427833
39780,975.9724896342786,845.2872522500004,0.0,-128.48914936427826
39840,973.2233153243683,761.5668373900004,0.0,-214.3997793642783
39900,973.1704358058481,757.204059974001,0.0,-216.01925535036733
39960,973.1115707858481,844.223859600001,0.0,-128.94657620584715
40020,973.1115707858481,850.9956345800009,0.0,-122.11593620584715
40080,973.1115707858481,849.6006845800009,0.0,-123.51088620584713
40140,973.1115707858481,889.2051345800011,0.0,-83.90643620584702
40200,973.0022662388029,877.2570845800012,0.0,-95.85448620584695
40260,972.984979104803,838.4200777140012,0.0,-134.58218852480172
40320,972.984979104803,863.9131605800011,0.0,-109.07181852480188
40380,972.984979104803,868.2494505800012,0.0,-104.73552852480172
40440,972.984979104803,857.2366505800012,0.0,-115.74832852480174
40500,972.926145604803,866.7351905800011,0.0,-106.24978852480187
40560,972.926145604803,917.4376770800012,0.0,-55.48846852480186
40620,972.926145604803,929.066817080001,0.0,-43.85932852480197
40680,972.926145604803,909.896007080001,0.0,-63.03013852480188
40740,972.926145604803,917.2649670800012,0.0,-55.66117852480187
40800,972.926145604803,912.1988070800011,0.0,-60.72733852480192
40860,972.926145604803,933.096717080001,0.0,-39.82942852480195
40920,974.9175690287932,926.764017080001,0.0,-46.16212852480192
40980,976.6581617287932,929.7003692880012,0.0,-45.21719974079199
41040,976.6581617287932,908.3796719880011,0.0,-68.27848974079212
41100,976.6581617287932,911.7027119880012,0.0,-64.955449740792
41160,977.1149163827931,905.7489319880011,0.0,-70.90922974079216
41220,978.031849962793,893.4991166420011,0.0,-83.61579974079197
41280,978.014573022793,840.9628702220008,0.0,-137.06897974079214
41340,978.014573022793,860.629613282001,0.0,-117.38495974079206
41400,978.014573022793,853.8223432820009,0.0,-124.19222974079216
41460,982.7776758835075,874.442423282001,0.0,-103.57214974079207
41520,985.330196542001,966.638191050001,0.0,-16.13948483350665
41580,989.1310270400008,959.0886765420009,0.0,-26.241520000000055
41640,990.7401732080009,953.7100091600008,0.0,-35.41641
41700,991.9463957320008,950.1639532080009,0.0,-40.576220000000035
41760,992.9608461200008,939.0696357320008,0.0,-52.87676000000001
41820,993.9776374480009,948.4229661200009,0.0,-44.537879999999994
41880,994.5864653520009,947.9785374480009,0.0,-45.9991
41940,994.3730446080009,931.0452453520008,0.0,-63.54122000000003
42000,994.9787556960009,897.1941446080012,0.0,-97.17889999999969
42060,994.9625677020009,926.7395356960012,0.0,-68.2392199999997
42120,998.214020604001,962.3676277020012,0.0,-32.59493999999979
42180,998.8226992580011,953.7616806040013,0.0,-44.45233999999977
42240,998.7709643640011,920.6089192580014,0.0,-78.21377999999972
42300,1002.3801458880012,959.2692543640013,0.0,-39.50170999999981
42360,1002.3639341700011,927.6708104640014,0.0,-74.7046599999998
42420,1003.706345110001,932.9869041700014,0.0,-69.3770299999997
42480,1003.694845902001,903.3073651100012,0.0,-100.39897999999981
42540,1006.940851806001,913.8393959020012,0.0,-89.85544999999979
42600,1006.900604106001,944.0518018060012,0.0,-62.88904999999972
42660,1010.1956587860009,957.2771741060012,0.0,-49.62342999999981
42720,1011.860165578001,947.957218786001,0.0,-62.23843999999979
42780,1013.0938685840011,898.0222655780013,0.0,-113.83789999999972
42840,1015.1633859900012,827.1540885840013,0.0,-185.93977999999979
42900,1015.1108983340013,838.7569759900015,0.0,-176.40640999999974
42960,1015.1108983340013,895.7427083340015,0.0,-119.36818999999984
43020,1018.7636429020012,874.9579383340014,0.0,-140.1529599999998
43080,1020.069773346001,857.5528629020013,0.0,-161.2107799999999
43140,1000.5397093354392,890.2695733460013,0.0,-129.80019999999976
43200,1006.0732094094392,916.5312126560013,0.0,-84.00849667943785
43260,1010.0827056354392,906.2346027300014,0.0,-99.83860667943786
43320,1020.0785933720014,928.0443389560013,0.0,-82.03836667943794
43380,1032.5732897800015,975.2032133720013,0.0,-44.87538000000003
43440,1036.0135970820013,1033.0897897800014,0.0,0.516500000000003
43500,1042.0546243840013,1033.3237970820012,0.0,-2.689799999999969
43560,1047.7361705960013,1038.6966143840011,0.0,-3.3580100000000006
43620,1050.0949364960013,1047.0120205960013,0.0,-0.7241500000000072
43680,1050.0763518740014,1040.0147964960013,0.0,-10.08014000000002
43740,1050.0763518740014,1044.5169318740013,0.0,-5.559420000000028
43800,1050.0763518740014,1045.7040918740015,0.0,-4.372260000000036
43860,1050.0763518740014,1043.3526018740013,0.0,-6.723750000000018
43920,1050.0763518740014,1044.6310818740014,0.0,-5.445270000000024
43980,1053.7862212980012,1045.8639018740014,0.0,-4.212450000000031
44040,1060.848463884001,1041.2936912980012,0.0,-12.492530000000045
44100,1063.409589624001,1032.005342824001,0.0,-28.836729999999974
44160,1073.7884473560011,1043.535109624001,0.0,-19.8744800000001
44220,1074.408817092001,1073.584587356001,0.0,-0.20386000000000182
44280,1083.6972852980011,1072.521738342001,0.0,-3.0060899999999875
44340,1085.5991721160012,1084.6227525480012,0.0,0.9379499999999957
44400,1087.034146186001,1085.2510221160012,0.0,-0.3481500000000009
44460,1086.978050452001,1085.042756186001,0.0,-1.9913899999999995
44520,1088.8935520820012,1086.5369704520012,0.0,-0.4410799999999695
44580,1092.7926240140011,1090.8097853220013,0.0,-1.6700499999999792
44640,1092.7926240140011,1091.4276640140013,0.0,-1.3649599999999933
44700,1092.7926240140011,1090.580554014001,0.0,-2.2120699999999935
44760,1094.6831252860013,1090.8342340140014,0.0,-1.9583899999999945
44820,1098.2716867360014,1093.8466662460014,0.0,-0.8171400000000045
44880,1100.5320616820013,1097.5523567360012,0.0,-0.7193300000000005
44940,1105.8319247740012,1097.8955016820014,0.0,-2.636560000000004
45000,1111.734816496001,1105.698547244001,0.0,-0.1207100000000112
45060,1111.7151354220011,1110.5605964960012,0.0,-1.1742199999999992
45120,1116.8139303420012,1113.9915154220012,0.0,2.2763800000000085
45180,1118.754514924001,1115.1909303420011,0.0,-1.623000000000001
45240,1119.2796252720009,1117.3158449240009,0.0,-1.438669999999969
45300,1119.7272422240007,1109.848815272001,0.0,-9.43080999999996
45360,1122.2449647640008,1117.2853022240008,0.0,-2.4419399999999287
45420,1122.2251849240008,1097.6898947640009,0.0,-24.55506999999993
45480,1124.2241460760008,1103.694174924001,0.0,-18.531009999999927
45540,1124.7506642520007,1090.042006076001,0.0,-34.182139999999976
45600,1124.7307633080006,1091.6538542520009,0.0,-33.09680999999996
45660,1124.7307633080006,1101.1664833080008,0.0,-23.564279999999915
45720,1126.7381295360005,1094.3659733080005,0.0,-30.364789999999932
45780,1126.6499598760006,1091.3083295360007,0.0,-35.42979999999994
45840,1126.6499598760006,1115.6469698760009,0.0,-11.00298999999994
45900,1132.7728063160005,1117.8314698760007,0.0,-8.818489999999937
45960,1136.8027596420004,1116.5994063160003,0.0,-16.173400000000026
46020,1137.9731516200004,1125.1896096420003,0.0,-11.613149999999994
46080,1137.9600821420004,1124.6152316200005,0.0,-13.357920000000004
46140,1139.1361686500004,1132.3371321420002,0.0,-5.622950000000015
46200,1139.1230090100005,1126.1200686500003,0.0,-13.016099999999986
46260,1139.1230090100005,1132.7303490100005,0.0,-6.392659999999984
46320,1139.0771581500005,1131.9185490100006,0.0,-7.20445999999998
46380,1145.1801200100006,1137.5271281500006,0.0,-1.550029999999996
46440,1145.6589979220007,1134.4361800100007,0.0,-10.74394000000001
46500,1147.6868039620008,1147.1298270020009,0.0,1.4911200000001488
46560,1147.6868039620008,1133.840203962001,0.0,-13.846599999999889
46620,1153.9237907420008,1137.5496439620008,0.0,-10.137159999999906
46680,1153.9104596660009,1153.428490742001,0.0,-0.49529999999998553
46740,1155.959811818001,1154.359249666001,0.0,0.44878999999999947
46800,1155.959811818001,1154.6691518180012,0.0,-1.2906600000000088
46860,1155.913364894001,1155.134711818001,0.0,-0.8251000000000098
46920,1156.454804374001,1155.471704894001,0.0,-0.4416599999999783
46980,1156.454804374001,1147.8448843740011,0.0,-8.609919999999976
47040,1160.233103912001,1151.702804374001,0.0,-4.751999999999973
47100,1161.431536506001,1159.647433912001,0.0,-0.585670000000001
47160,1162.910225428001,1158.7361765060011,0.0,-2.6953600000000137
47220,1162.910225428001,1158.402745428001,0.0,-4.507479999999972
47280,1163.250689792001,1156.413625428001,0.0,-6.496599999999941
47340,1163.250689792001,1156.478769792001,0.0,-6.771919999999954
47400,1165.1637654680007,1153.994169792001,0.0,-9.256519999999977
47460,1165.1502922200007,1136.4763454680008,0.0,-28.687419999999978
47520,1166.3499836120006,1141.4406322200007,0.0,-23.70965999999995
47580,1166.3031208880006,1142.6015636120007,0.0,-23.748419999999967
47640,1166.3031208880006,1148.4990808880007,0.0,-17.804039999999965
47700,1166.3031208880006,1148.2504808880008,0.0,-18.05263999999997
47760,1166.2446444920006,1150.9907308880008,0.0,-15.312389999999969
47820,1166.2446444920006,1153.3614044920007,0.0,-12.883239999999965
47880,1166.2446444920006,1152.6595844920007,0.0,-13.585059999999952
47940,1166.2446444920006,1152.4089344920008,0.0,-13.835709999999962
48000,1166.2446444920006,1154.4531244920006,0.0,-11.791519999999956
48060,1166.2446444920006,1156.6866944920007,0.0,-9.557949999999957
48120,1166.2446444920006,1154.6313644920008,0.0,-11.613279999999957
48180,1172.6118490240005,1155.6562444920007,0.0,-10.58839999999995
48240,1173.8269644600005,1163.2351590240007,0.0,-9.37668999999998
48300,1174.5253394060005,1150.9700502680005,0.0,-23.217759999999995
48360,1175.7249350220006,1149.9487394060006,0.0,-24.576599999999946
48420,1177.6513353920004,1150.4761350220008,0.0,-25.248799999999942
48480,1178.8654129600004,1140.8604953920005,0.0,-36.79083999999992
48540,1178.8043743040005,1135.4354529600005,0.0,-43.42995999999991
48600,1183.0318059800002,1145.6646086040005,0.0,-37.02705999999989
48660,1186.8905053680003,1142.3660959800004,0.0,-40.66570999999989
48720,1186.8290387480004,1152.4089853680005,0.0,-34.481519999999925
48780,1190.7506394380002,1159.3192287480003,0.0,-27.50980999999991
48840,1191.098368912,1159.4398294380003,0.0,-31.310809999999897
48900,1192.337682844,1157.1910589120002,0.0,-33.9073099999999
48960,1193.55920385,1153.2438728440002,0.0,-39.09380999999992
49020,1193.497702126,1156.68725385,0.0,-36.87194999999991
49080,1193.497702126,1162.0812721260002,0.0,-31.416429999999885
49140,1197.410892768,1163.834712126,0.0,-29.662989999999898
49200,1197.410892768,1163.241182768,0.0,-34.169709999999895
49260,1198.655772376,1165.668062768,0.0,-31.742829999999934
49320,1199.383946884,1157.513972376,0.0,-41.141799999999925
49380,1199.3701837479998,1150.065706884,0.0,-49.31823999999989
49440,1200.5965377759999,1149.2134837479998,0.0,-50.156699999999915
49500,1200.5482082079998,1152.6616477759999,0.0,-47.934889999999896
49560,1200.5482082079998,1160.5028182079998,0.0,-40.045389999999905
49620,1200.5482082079998,1160.158438208,0.0,-40.389769999999906
49680,1200.5482082079998,1161.772398208,0.0,-38.77580999999991
49740,1200.5482082079998,1161.6541782079998,0.0,-38.8940299999999
49800,1200.4881551299998,1165.0256251299995,0.0,-35.46253000000004
49860,1208.6477141259998,1166.8620751299998,0.0,-33.62608000000003
49920,1209.001716864,1162.7078141259997,0.0,-45.93989999999992
49980,1210.6237502299998,1160.700966864,0.0,-48.30074999999992
50040,1214.5525447799998,1154.06955023,0.0,-56.55419999999991
50100,1214.5385629239997,1164.38579478,0.0,-50.166749999999944
50160,1216.5427540279995,1161.7770760199999,0.0,-54.02453999999995
50220,1217.7814129819997,1152.0435199959998,0.0,-64.49355999999995
50280,1217.8737090979996,1146.4881029819996,0.0,-71.29330999999996
50340,1217.8247287939996,1159.8715990979997,0.0,-58.00210999999977
50400,1217.8247287939996,1179.1707987939997,0.0,-38.65392999999974
50460,1217.8247287939996,1173.2773887939998,0.0,-44.547339999999735
50520,1217.8247287939996,1179.9946087939998,0.0,-37.83011999999986
50580,1217.8247287939996,1181.1986387939999,0.0,-36.626089999999735
50640,1217.8247287939996,1185.9513887939997,0.0,-31.873339999999786
50700,1221.8368247819997,1172.326838794,0.0,-45.49788999999977
50760,1221.8368247819997,1176.8378747819997,0.0,-44.998949999999944
50820,1221.8368247819997,1155.0561947819997,0.0,-66.78062999999995
50880,1221.8226848559996,1179.4640347819998,0.0,-42.37278999999975
50940,1221.8226848559996,1168.994964856,0.0,-52.8277199999997
51000,1217.591390180287,1190.7150548559998,0.0,-31.10762999999975
51060,1217.591390180287,1200.2178639079998,0.0,-17.373526272287048
51120,1217.591390180287,1204.2673639079999,0.0,-13.32402627228711
51180,1227.4732562366771,1207.2248639079999,0.0,-10.366526272287052
51240,1227.4732562366771,1223.0192371459998,0.0,-4.454019090677463
51300,1227.4732562366771,1222.3047471459997,0.0,-5.1685090906774755
51360,1227.4732562366771,1226.0467371459995,0.0,-1.4265190906774627
51420,1228.5316185299996,1223.6731771459997,0.0,-3.800079090677481
51480,1228.5316185299996,1218.1547685299997,0.0,-10.37684999999996
51540,1228.5316185299996,1217.6016785299996,0.0,-10.929939999999965
51600,1228.5316185299996,1218.0603385299996,0.0,-10.47127999999993
51660,1228.5316185299996,1218.3706085299996,0.0,-10.161009999999935
51720,1228.5316185299996,1215.6186485299995,0.0,-12.912969999999945
51780,1228.5316185299996,1220.2052485299998,0.0,-8.326369999999947
51840,1228.5316185299996,1221.2979385299998,0.0,-7.233679999999953
51900,1228.5316185299996,1222.7413685299996,0.0,-5.790249999999961
51960,1228.5316185299996,1218.3571185299998,0.0,-10.174499999999954
52020,1229.0431963019998,1222.2422385299997,0.0,-6.289379999999949
52080,1229.0431963019998,1213.621466302,0.0,-15.421729999999927
52140,1229.0431963019998,1219.8184163019998,0.0,-9.22477999999994
52200,1229.0214998579997,1220.794106302,0.0,-8.249089999999967
52260,1229.0214998579997,1223.7345798579997,0.0,-5.286919999999961
